match_id,season,round,timestamp,status,home_team,away_team,home_lineup_strength_rating,away_lineup_strength_rating,home_lineup_strength_mv,away_lineup_strength_mv,home_D1_log_mv,home_D1_name,home_D1_rating,home_D2_log_mv,home_D2_name,home_D2_rating,home_D3_log_mv,home_D3_name,home_D3_rating,home_D4_log_mv,home_D4_name,home_D4_rating,home_D5_log_mv,home_D5_name,home_D5_rating,home_F1_log_mv,home_F1_name,home_F1_rating,home_F2_log_mv,home_F2_name,home_F2_rating,home_F3_log_mv,home_F3_name,home_F3_rating,home_G1_log_mv,home_G1_name,home_G1_rating,home_M1_log_mv,home_M1_name,home_M1_rating,home_M2_log_mv,home_M2_name,home_M2_rating,home_M3_log_mv,home_M3_name,home_M3_rating,home_M4_log_mv,home_M4_name,home_M4_rating,home_M5_log_mv,home_M5_name,home_M5_rating,home_M6_log_mv,home_M6_name,home_M6_rating,away_D1_log_mv,away_D1_name,away_D1_rating,away_D2_log_mv,away_D2_name,away_D2_rating,away_D3_log_mv,away_D3_name,away_D3_rating,away_D4_log_mv,away_D4_name,away_D4_rating,away_D5_log_mv,away_D5_name,away_D5_rating,away_F1_log_mv,away_F1_name,away_F1_rating,away_F2_log_mv,away_F2_name,away_F2_rating,away_F3_log_mv,away_F3_name,away_F3_rating,away_G1_log_mv,away_G1_name,away_G1_rating,away_M1_log_mv,away_M1_name,away_M1_rating,away_M2_log_mv,away_M2_name,away_M2_rating,away_M3_log_mv,away_M3_name,away_M3_rating,away_M4_log_mv,away_M4_name,away_M4_rating,away_M5_log_mv,away_M5_name,away_M5_rating,away_M6_log_mv,away_M6_name,away_M6_rating
7090034,2016-2017,4.0,2016-09-10 14:00,Ended,Middlesbrough,Crystal Palace,7.2354,6.8447,12.8645,13.8285,,G. Friend,7.25,13.554,B. Gibson,7.2,,D. Ayala,7.9,,A. Barragán,7.07,,,,,Á. Negredo,7.13,,,,,,,,V. Valdés,7.25,12.014,A. Clayton,6.87,12.255,A. Forshaw,7.3,,S. Downing,6.86,13.635,C. Stuani,7.8,,V. Fischer,6.96,,,,,M. Kelly,6.61,12.56,J. Ward,6.79,,D. Delaney,6.94,,S. Dann,7.05,,,,14.286,C. Benteke,7.18,,,,,,,,S. Mandanda,6.7,13.218,A. Townsend,6.85,,J. Ledley,6.73,,J. Puncheon,6.94,15.251,W. Zaha,6.75,,J. McArthur,6.76,,,
7090032,2016-2017,4.0,2016-09-10 14:00,Ended,West Ham United,Watford,7.0949,6.8815,13.3027,12.9275,,J. Collins,7.03,13.271,S. Byram,7.1,,W. Reid,7.09,14.691,A. Masuaku,6.91,,,,,S. Zaza,7.04,,,,,,,12.936,Adrián,6.92,13.816,M. Lanzini,7.09,13.152,M. Antonio,7.1,,D. Payet,7.7,11.951,C. Kouyaté,7.0,,M. Noble,7.06,,,,,Y. Kaboul,6.9,,M. Britos,6.78,,J. Holebas,6.84,,C. Cathcart,6.74,,D. Janmaat,6.8,13.271,O. Ighalo,6.98,11.951,T. Deeney,7.24,,,,,Gomes,6.98,13.561,R. Pereyra,6.63,,É. Capoue,6.96,,V. Behrami,6.84,,,,,,,,,
7090041,2016-2017,4.0,2016-09-10 14:00,Ended,Burnley,Hull City,6.8035,7.1497,12.7375,12.6085,12.468,M. Lowton,6.77,15.124,M. Keane,7.04,13.039,B. Mee,6.89,,S. Ward,6.88,,,,10.736,S. Vokes,6.79,12.794,A. Gray,6.67,,,,11.849,T. Heaton,7.01,13.152,J. Guðmundsson,6.79,,S. Defour,6.5,,G. Boyd,6.64,,D. Marney,6.88,,,,,,,16.186,A. Robertson,7.16,,A. Elmohamady,7.0,,C. Davies,8.33,,J. Livermore,6.85,,,,12.278,A. Hernández,6.73,,,,,,,,E. Jakupović,7.5,11.17,S. Clucas,7.1,,R. Snodgrass,7.14,,D. Meyler,6.82,10.8,A. Diomandé,6.9,,T. Huddlestone,7.11,,,
7090037,2016-2017,4.0,2016-09-10 14:00,Ended,Arsenal,Southampton,7.0989,6.9316,13.4795,13.7265,14.771,H. Bellerín,6.93,,S. Mustafi,6.87,,N. Monreal,7.07,,L. Koscielny,7.29,,,,12.578,L. Pérez,6.55,,,,,,,,P. Čech,7.06,12.181,S. Cazorla,7.6,14.221,A. Oxlade-Chamberlain,7.1,,M. Özil,7.51,,T. Walcott,6.9,13.647,F. Coquelin,7.2,,,,13.227,C. Soares,6.95,,R. Bertrand,6.76,16.739,V. van Dijk,7.39,11.562,J. Fonte,7.04,,,,12.644,J. Rodriguez,6.47,13.998,N. Redmond,6.97,14.457,D. Tadić,7.09,13.4,F. Forster,6.78,13.998,J. Clasie,6.85,,S. Davis,7.02,13.514,O. Romeu,6.93,,,,,,,,,
7090038,2016-2017,4.0,2016-09-10 16:30,Ended,Liverpool,Leicester City,7.0953,7.0308,14.406,14.0621,,L. Leiva,7.18,,J. Matip,7.21,13.05,N. Clyne,6.77,13.617,J. Milner,7.17,,,,,D. Sturridge,7.21,15.405,R. Firmino,7.41,15.703,S. Mané,7.26,13.816,S. Mignolet,6.69,,A. Lallana,7.02,14.648,G. Wijnaldum,6.92,14.604,J. Henderson,7.21,,,,,,,,,,,D. Simpson,6.92,,W. Morgan,7.03,,C. Fuchs,7.26,,R. Huth,7.07,,,,,S. Okazaki,6.74,13.785,J. Vardy,7.18,,,,12.676,K. Schmeichel,6.83,13.998,D. Amartey,6.7,,M. Albrighton,7.06,15.79,R. Mahrez,7.35,,D. Drinkwater,7.19,,,,,,
7090040,2016-2017,4.0,2016-09-11 15:00,Ended,Swansea City,Chelsea,6.9477,7.0164,12.3451,14.5093,,F. Fernández,7.0,13.337,J. Amat,6.92,11.051,S. Kingsley,7.04,,,,,,,12.794,G. Sigurðsson,7.07,,F. Llorente,6.97,,,,12.468,Ł. Fabiański,6.91,10.897,K. Naughton,6.88,11.884,L. Fer,7.05,,N. Taylor,6.65,12.808,S. Y. Ki,6.91,13.521,J. Cork,7.01,,,,13.911,C. Azpilicueta,7.07,,B. Ivanović,6.89,,J. Terry,6.81,,G. Cahill,6.92,,,,,Diego Costa,7.04,,,,,,,16.672,T. Courtois,6.73,14.346,N. Matić,6.98,,E. Hazard,7.44,13.748,Oscar,6.88,13.082,Willian,7.28,15.297,N. Kanté,7.15,,,
7090033,2016-2017,4.0,2016-09-12 19:00,Ended,Sunderland,Everton,6.8757,7.0074,13.0926,14.1081,,J. Manquillo,6.59,10.779,P. Djilobodji,7.25,12.578,P. v. Aanholt,6.98,10.878,L. Koné,7.27,,,,14.078,A. Januzaj,7.03,,J. Defoe,7.0,,,,16.594,J. Pickford,6.71,13.181,D. Watmore,6.36,,J. Kirchhoff,6.97,13.561,L. Gooch,6.67,,J. Rodwell,6.82,,,,,,,,P. Jagielka,7.14,12.692,S. Coleman,6.75,,A. Williams,7.2,,L. Baines,6.91,,,,16.49,R. Lukaku,7.1,,,,,,,,M. Stekelenburg,6.73,,G. Barry,7.13,15.32,R. Barkley,7.17,,K. Mirallas,6.82,13.785,I. Gueye,7.22,12.255,Y. Bolasie,6.91,,,
7090047,2016-2017,5.0,2016-09-16 19:00,Ended,Chelsea,Liverpool,7.024,7.0967,14.1906,14.1987,13.911,C. Azpilicueta,7.07,,G. Cahill,6.9,12.278,D. Luiz,6.87,,B. Ivanović,6.89,,,,,Diego Costa,7.07,,,,,,,16.672,T. Courtois,6.7,14.346,N. Matić,6.98,13.082,Willian,7.29,13.748,Oscar,6.91,15.297,N. Kanté,7.16,,E. Hazard,7.42,,,,,J. Matip,7.21,13.05,N. Clyne,6.77,13.028,D. Lovren,7.03,13.617,J. Milner,7.17,,,,15.703,S. Mané,7.29,15.124,P. Coutinho,7.53,,D. Sturridge,7.21,13.816,S. Mignolet,6.7,,A. Lallana,7.02,14.648,G. Wijnaldum,6.93,14.604,J. Henderson,7.21,,,,,,,,,
7090048,2016-2017,5.0,2016-09-17 14:00,Ended,Hull City,Arsenal,7.1224,7.1742,12.6085,14.3787,,A. Elmohamady,6.99,,C. Davies,8.3,,J. Livermore,6.89,16.186,A. Robertson,7.17,,,,,R. Snodgrass,7.19,12.278,A. Hernández,6.72,10.8,A. Diomandé,6.75,,E. Jakupović,7.25,,D. Meyler,6.84,11.17,S. Clucas,7.17,,T. Huddlestone,7.06,,,,,,,,,,,S. Mustafi,6.89,14.771,H. Bellerín,6.93,,N. Monreal,7.07,,L. Koscielny,7.3,,,,14.221,A. Sánchez,7.47,,,,,,,,P. Čech,7.06,12.181,S. Cazorla,7.62,,M. Özil,7.5,17.074,A. Iwobi,6.99,13.647,F. Coquelin,7.19,,T. Walcott,6.89,,,
7090046,2016-2017,5.0,2016-09-17 14:00,Ended,Manchester City,Bournemouth,7.0411,6.8947,15.0893,12.8669,,G. Clichy,7.13,13.911,N. Otamendi,7.28,,B. Sagna,6.95,,A. Kolarov,7.14,,,,14.947,K. Iheanacho,7.07,,,,,,,,C. Bravo,6.1,14.648,İ. Gündoğan,7.26,16.556,K. De Bruyne,7.38,,Nolito,6.9,15.384,R. Sterling,7.09,,Fernandinho,7.15,,,,,C. Daniels,6.78,13.152,A. Smith,6.79,12.676,S. Cook,7.03,,S. Francis,6.91,,,,14.152,J. King,7.02,,,,,,,,A. Boruc,6.66,,A. Surman,6.94,12.936,H. Arter,6.97,,J. Stanislas,6.99,,J. Wilshere,7.2,11.419,J. Ibe,6.55,,,
7090050,2016-2017,5.0,2016-09-17 14:00,Ended,Leicester City,Burnley,7.0379,6.7852,13.9144,12.6921,,C. Fuchs,7.23,,W. Morgan,7.02,,R. Huth,7.05,,D. Simpson,6.9,,,,12.972,I. Slimani,7.04,13.785,J. Vardy,7.18,,,,13.028,R. Zieler,6.78,13.998,D. Amartey,6.66,15.79,R. Mahrez,7.33,,D. Drinkwater,7.18,,M. Albrighton,7.05,,,,,,,13.039,B. Mee,6.9,15.124,M. Keane,7.03,,S. Ward,6.78,12.468,M. Lowton,6.78,,,,12.794,A. Gray,6.66,,,,,,,11.849,T. Heaton,6.99,,D. Marney,6.98,10.878,S. Arfield,6.55,,S. Defour,6.88,,G. Boyd,6.65,,J. Hendrick,6.43,,,
7090045,2016-2017,5.0,2016-09-17 14:00,Ended,West Bromwich Albion,West Ham United,6.8569,6.9898,12.5232,13.0828,,G. McAuley,6.99,,J. Evans,7.06,12.468,B. Galloway,6.87,13.795,C. Dawson,6.85,,,,12.972,S. Rondón,6.93,,,,,,,,B. Foster,6.76,11.951,M. Phillips,6.71,11.43,J. McClean,6.66,,N. Chadli,6.9,,D. Fletcher,6.75,,C. Yacob,6.94,,,,11.951,A. Ogbonna,6.89,,J. Collins,6.99,,H. Nordtveit,6.68,14.691,A. Masuaku,6.88,,,,,S. Zaza,6.6,,,,,,,12.936,Adrián,6.9,13.816,M. Lanzini,7.08,11.951,C. Kouyaté,7.0,13.152,M. Antonio,7.1,,M. Noble,7.05,,D. Payet,7.7,,,
7090049,2016-2017,5.0,2016-09-17 16:30,Ended,Everton,Middlesbrough,7.0263,6.9848,14.1081,12.7878,,L. Baines,6.93,,P. Jagielka,7.16,,A. Williams,7.21,12.692,S. Coleman,6.76,,,,16.49,R. Lukaku,7.13,,,,,,,,M. Stekelenburg,6.75,12.255,Y. Bolasie,6.94,,K. Mirallas,6.86,13.785,I. Gueye,7.24,15.32,R. Barkley,7.16,,G. Barry,7.14,,,,,A. Barragán,7.12,13.554,B. Gibson,7.1,,G. Friend,6.83,,D. Ayala,7.7,,,,,Á. Negredo,7.03,,,,,,,,V. Valdés,6.97,15.039,M. de Roon,6.2,12.255,A. Forshaw,7.23,,S. Downing,6.92,11.608,G. Ramírez,6.93,11.482,E. Nsue,6.8,,,
7090051,2016-2017,5.0,2016-09-18 11:00,Ended,Watford,Manchester United,6.8811,7.0792,12.9275,15.4079,,M. Britos,6.77,,S. Prödl,6.85,,C. Cathcart,6.73,,,,,,,13.561,R. Pereyra,6.66,13.271,O. Ighalo,7.0,11.951,T. Deeney,7.24,,Gomes,6.97,,É. Capoue,6.97,,J. Holebas,6.86,,D. Janmaat,6.8,,V. Behrami,6.83,,,,,,,14.221,E. Bailly,7.07,16.056,L. Shaw,6.99,14.078,C. Smalling,7.02,,A. Valencia,7.16,,,,,Z. Ibrahimović,7.58,,,,,,,15.009,D. De Gea,6.78,,W. Rooney,7.2,,M. Fellaini,6.85,15.464,P. Pogba,7.39,17.453,M. Rashford,6.87,15.573,A. Martial,6.96,,,
7090044,2016-2017,5.0,2016-09-18 13:15,Ended,Crystal Palace,Stoke City,6.856,6.8768,13.8285,13.8654,,M. Kelly,6.59,12.56,J. Ward,6.8,,S. Dann,7.06,,J. Tomkins,6.97,,,,14.286,C. Benteke,7.19,,,,,,,,S. Mandanda,6.75,,J. McArthur,6.76,13.218,A. Townsend,6.84,,J. Ledley,6.74,,J. Puncheon,6.96,15.251,W. Zaha,6.76,,,,,R. Shawcross,6.86,,G. Johnson,6.72,12.96,B. M. Indi,6.8,,G. Cameron,6.84,,,,,W. Bony,7.19,,,,,,,,S. Given,6.59,,J. Walters,6.82,,B. Krkic,6.89,,J. Allen,7.05,,G. Whelan,6.91,14.771,M. Arnautović,6.99,,,
7090042,2016-2017,5.0,2016-09-18 13:15,Ended,Southampton,Swansea City,6.9749,6.9457,13.8618,12.4281,13.227,C. Soares,6.96,,R. Bertrand,6.76,16.739,V. van Dijk,7.39,11.562,J. Fonte,7.03,,,,13.998,N. Redmond,6.96,,S. Long,6.99,,,,13.4,F. Forster,6.75,13.998,J. Clasie,6.85,13.514,O. Romeu,6.95,,S. Davis,7.0,14.457,D. Tadić,7.08,,,,,,,,F. Fernández,7.01,13.337,J. Amat,6.91,11.051,S. Kingsley,6.96,10.897,K. Naughton,6.88,,,,,F. Llorente,6.96,12.794,G. Sigurðsson,7.08,13.092,M. Barrow,6.73,12.468,Ł. Fabiański,6.91,12.808,S. Y. Ki,6.9,13.521,J. Cork,6.99,11.884,L. Fer,7.07,,,,,,,,,
7090043,2016-2017,5.0,2016-09-18 15:30,Ended,Tottenham Hotspur,Sunderland,7.0699,6.9023,14.7461,13.3375,,T. Alderweireld,7.2,,J. Vertonghen,7.08,15.656,E. Dier,6.93,14.648,K. Walker,7.07,,,,18.078,H. Kane,7.31,,,,,,,13.785,H. Lloris,7.0,12.388,M. Sissoko,6.74,,M. Dembélé,7.4,12.388,V. Wanyama,6.98,14.286,D. Alli,7.1,16.739,H. M. Son,6.95,,,,10.878,L. Koné,7.21,10.779,P. Djilobodji,7.03,13.911,J. Denayer,6.9,,J. Manquillo,6.55,,,,,S. Pienaar,7.0,14.078,A. Januzaj,6.98,,J. Defoe,6.98,16.594,J. Pickford,6.71,,L. Cattermole,6.68,13.785,D. N'Dong,6.96,,J. Kirchhoff,6.92,,,,,,,,,
7090058,2016-2017,6.0,2016-09-24 11:30,Ended,Manchester United,Leicester City,7.0718,7.1664,14.5612,13.9144,14.221,E. Bailly,7.01,,A. Valencia,7.16,14.078,C. Smalling,7.02,14.221,D. Blind,7.18,,,,,Z. Ibrahimović,7.44,,,,,,,15.009,D. De Gea,6.77,14.691,J. Lingard,6.82,17.453,M. Rashford,6.85,13.039,A. Herrera,7.16,12.874,J. Mata,7.0,15.464,P. Pogba,7.37,,,,,D. Simpson,6.9,,C. Fuchs,7.27,,W. Morgan,7.01,,R. Huth,7.05,,,,12.972,I. Slimani,8.0,13.785,J. Vardy,7.18,,,,13.028,R. Zieler,7.2,,D. Drinkwater,7.17,13.998,D. Amartey,6.68,15.79,R. Mahrez,7.32,,M. Albrighton,7.05,,,,,,
7090052,2016-2017,6.0,2016-09-24 14:00,Ended,Stoke City,West Bromwich Albion,6.8679,6.843,13.4816,12.4898,,R. Shawcross,6.84,12.96,B. M. Indi,6.6,,G. Johnson,6.7,11.849,E. Pieters,6.87,,,,,W. Bony,7.14,14.771,M. Arnautović,6.97,14.346,X. Shaqiri,6.87,,L. Grant,6.78,,G. Whelan,6.9,,G. Cameron,6.83,,J. Allen,7.04,,,,,,,,,,12.301,A. Nyom,6.7,,G. McAuley,6.99,,J. Evans,7.06,13.795,C. Dawson,6.85,,,,12.972,S. Rondón,6.94,,,,,,,,B. Foster,6.76,,C. Yacob,6.94,,N. Chadli,7.0,11.951,M. Phillips,6.63,11.43,J. McClean,6.67,,D. Fletcher,6.75,,,
7090061,2016-2017,6.0,2016-09-24 14:00,Ended,Bournemouth,Everton,6.8637,7.0227,13.1332,13.6989,,C. Daniels,6.76,12.676,S. Cook,7.01,,S. Francis,6.9,13.152,A. Smith,6.79,,,,15.483,C. Wilson,6.95,,,,,,,,A. Boruc,6.67,,J. Wilshere,7.03,,A. Surman,6.93,11.419,J. Ibe,6.54,12.936,H. Arter,6.95,,J. Stanislas,6.96,,,,,P. Jagielka,7.15,,A. Williams,7.21,12.692,S. Coleman,6.78,11.653,B. Oviedo,6.88,,,,16.49,R. Lukaku,7.14,,,,,,,,M. Stekelenburg,6.72,15.32,R. Barkley,7.16,13.785,I. Gueye,7.25,,G. Barry,7.15,,K. Mirallas,6.86,12.255,Y. Bolasie,6.93,,,
7090054,2016-2017,6.0,2016-09-24 14:00,Ended,Liverpool,Hull City,7.077,7.0539,14.4717,12.6085,13.617,J. Milner,7.14,,J. Matip,7.2,13.05,N. Clyne,6.77,,R. Klavan,6.55,,,,15.703,S. Mané,7.28,15.124,P. Coutinho,7.52,15.405,R. Firmino,7.44,13.623,L. Karius,6.78,,A. Lallana,7.0,14.604,J. Henderson,7.22,14.648,G. Wijnaldum,6.94,,,,,,,,,,16.186,A. Robertson,7.1,,J. Livermore,6.72,,C. Davies,8.02,,A. Elmohamady,6.9,,,,12.278,A. Hernández,6.66,,,,,,,,D. Marshall,6.78,11.17,S. Clucas,7.3,10.8,A. Diomandé,6.76,,R. Mason,7.1,,T. Huddlestone,7.02,,R. Snodgrass,7.23,,,
7090056,2016-2017,6.0,2016-09-24 14:00,Ended,Middlesbrough,Tottenham Hotspur,6.847,6.9871,13.2717,14.4244,13.554,B. Gibson,7.08,13.78,C. Chambers,6.79,,G. Friend,6.8,,A. Barragán,6.92,,,,,Á. Negredo,6.92,,,,,,,,V. Valdés,6.78,13.635,C. Stuani,7.3,11.608,G. Ramírez,6.65,,S. Downing,6.9,15.039,M. de Roon,6.3,12.014,A. Clayton,6.88,,,,15.342,B. Davies,6.87,14.648,K. Walker,7.09,,T. Alderweireld,7.2,,J. Vertonghen,7.09,,,,15.363,V. Janssen,6.5,16.739,H. M. Son,6.96,12.388,M. Sissoko,6.73,13.785,H. Lloris,7.0,14.286,D. Alli,7.12,12.388,V. Wanyama,6.99,14.88,C. Eriksen,7.3,,,,,,,,,
7090055,2016-2017,6.0,2016-09-24 14:00,Ended,Sunderland,Crystal Palace,6.8947,6.8956,13.1153,13.3545,12.578,P. v. Aanholt,6.98,10.878,L. Koné,7.19,,J. Manquillo,6.57,10.779,P. Djilobodji,7.03,,,,14.078,A. Januzaj,6.97,,S. Pienaar,6.7,,J. Defoe,6.96,16.594,J. Pickford,6.77,,J. Kirchhoff,6.92,,L. Cattermole,6.67,13.785,D. N'Dong,7.1,,,,,,,,,,,M. Kelly,6.61,,J. Tomkins,6.99,12.56,J. Ward,6.81,,D. Delaney,6.92,,,,14.286,C. Benteke,7.16,,,,,,,,S. Mandanda,6.7,,J. Puncheon,6.97,,J. Ledley,6.77,,Y. Cabaye,7.28,13.218,A. Townsend,6.85,,J. McArthur,6.78,,,
7090059,2016-2017,6.0,2016-09-24 14:00,Ended,Swansea City,Manchester City,6.917,7.1671,12.6499,15.3851,,À. Rangel,6.95,13.337,J. Amat,6.94,10.897,K. Naughton,6.88,13.647,M. v. d. Hoorn,6.9,,,,,F. Llorente,6.92,,,,,,,12.468,Ł. Fabiański,6.92,,L. Britton,6.85,,W. Routledge,6.59,12.794,G. Sigurðsson,7.08,11.884,L. Fer,7.06,13.521,J. Cork,6.99,,,,13.911,N. Otamendi,7.28,,B. Sagna,6.95,16.426,J. Stones,7.05,,A. Kolarov,7.16,,,,,S. Agüero,7.42,,,,,,,,C. Bravo,6.7,,D. Silva,7.32,15.384,R. Sterling,7.14,,Fernandinho,7.16,14.648,İ. Gündoğan,7.23,16.556,K. De Bruyne,7.46,,,
7090060,2016-2017,6.0,2016-09-24 16:30,Ended,Arsenal,Chelsea,7.1749,7.0705,14.3787,14.2643,14.771,H. Bellerín,6.92,,L. Koscielny,7.29,,N. Monreal,7.07,,S. Mustafi,6.9,,,,14.221,A. Sánchez,7.49,,,,,,,,P. Čech,7.04,13.647,F. Coquelin,7.19,,T. Walcott,6.9,17.074,A. Iwobi,7.04,12.181,S. Cazorla,7.59,,M. Özil,7.49,,,,13.911,C. Azpilicueta,7.06,,B. Ivanović,6.9,12.278,D. Luiz,6.89,,G. Cahill,6.91,,,,,Diego Costa,7.07,,,,,,,16.672,T. Courtois,6.69,,C. Fàbregas,7.39,15.297,N. Kanté,7.16,13.082,Willian,7.3,,E. Hazard,7.42,14.346,N. Matić,6.99,,,
7090053,2016-2017,6.0,2016-09-25 15:00,Ended,West Ham United,Southampton,7.0019,6.9577,12.7612,13.9199,11.951,A. Ogbonna,6.89,,W. Reid,7.08,,Á. Arbeloa,6.9,,H. Nordtveit,6.71,,,,,S. Zaza,6.55,,,,,,,12.936,Adrián,6.88,,D. Payet,7.75,11.951,C. Kouyaté,7.01,,M. Noble,7.05,13.152,M. Antonio,7.11,13.816,M. Lanzini,7.1,,,,13.227,C. Soares,6.97,11.562,J. Fonte,7.04,16.739,V. van Dijk,7.39,,R. Bertrand,6.77,,,,11.775,C. Austin,6.65,13.998,N. Redmond,6.97,,,,13.4,F. Forster,6.77,14.457,D. Tadić,7.09,16.607,P. Højbjerg,6.92,13.514,O. Romeu,6.96,,S. Davis,7.0,,,,,,
7090057,2016-2017,6.0,2016-09-26 19:00,Ended,Burnley,Watford,6.806,6.8515,12.7282,12.6489,15.124,M. Keane,7.03,12.468,M. Lowton,6.75,,S. Ward,6.77,13.039,B. Mee,6.89,,,,10.736,S. Vokes,6.79,,,,,,,11.849,T. Heaton,6.96,,D. Marney,7.0,,G. Boyd,6.67,,S. Defour,6.75,,J. Hendrick,6.47,13.152,J. Guðmundsson,6.8,,,,,J. Holebas,6.87,11.813,N. Amrabat,6.47,,C. Cathcart,6.74,,S. Prödl,6.86,,M. Britos,6.76,13.271,O. Ighalo,6.99,11.951,T. Deeney,7.24,,,,,Gomes,6.96,,V. Behrami,6.83,,É. Capoue,6.98,13.561,R. Pereyra,6.67,,,,,,,,,
7090063,2016-2017,7.0,2016-09-30 19:00,Ended,Everton,Crystal Palace,7.0149,6.8438,13.6989,13.8285,12.692,S. Coleman,6.8,11.653,B. Oviedo,6.84,,A. Williams,7.21,,P. Jagielka,7.14,,,,12.255,Y. Bolasie,6.91,16.49,R. Lukaku,7.14,,,,,M. Stekelenburg,6.7,,G. Barry,7.13,15.32,R. Barkley,7.14,,T. Cleverley,6.9,13.785,I. Gueye,7.24,,,,,,,,M. Kelly,6.61,,D. Delaney,6.93,12.56,J. Ward,6.81,,J. Tomkins,6.99,,,,14.286,C. Benteke,7.19,,,,,,,,S. Mandanda,6.6,,J. McArthur,6.81,,J. Puncheon,6.98,15.251,W. Zaha,6.76,13.218,A. Townsend,6.83,,J. Ledley,6.78,,,
7090066,2016-2017,7.0,2016-10-01 11:30,Ended,Swansea City,Liverpool,6.8167,7.097,12.7025,14.3113,10.897,K. Naughton,6.89,13.647,M. v. d. Hoorn,5.7,,À. Rangel,6.95,13.337,J. Amat,6.94,,,,,W. Routledge,6.58,12.794,G. Sigurðsson,7.08,13.071,B. Bastón,7.05,12.468,Ł. Fabiański,6.91,13.521,J. Cork,6.98,11.884,L. Fer,7.08,,L. Britton,6.83,,,,,,,,,,,J. Matip,7.19,13.028,D. Lovren,7.05,13.05,N. Clyne,6.78,13.617,J. Milner,7.16,,,,15.405,R. Firmino,7.44,15.703,S. Mané,7.29,15.124,P. Coutinho,7.56,13.623,L. Karius,6.4,14.648,G. Wijnaldum,6.93,14.604,J. Henderson,7.24,,A. Lallana,7.04,,,,,,,,,
7090065,2016-2017,7.0,2016-10-01 14:00,Ended,Sunderland,West Bromwich Albion,6.7521,6.8368,13.8715,12.4898,,J. O'Shea,6.74,,J. Manquillo,6.55,13.911,J. Denayer,6.9,10.878,L. Koné,7.15,,,,,J. Defoe,6.99,,,,,,,16.594,J. Pickford,6.75,14.88,P. McNair,6.6,13.785,D. N'Dong,6.65,,W. Khazri,6.74,13.181,D. Watmore,6.31,,J. Kirchhoff,6.89,,,,,G. McAuley,6.99,12.301,A. Nyom,6.7,13.795,C. Dawson,6.86,,J. Evans,7.05,,,,12.972,S. Rondón,6.94,,N. Chadli,6.98,,,,,B. Foster,6.75,11.951,M. Phillips,6.61,,D. Fletcher,6.74,,C. Yacob,6.94,11.43,J. McClean,6.65,,,,,,
7090068,2016-2017,7.0,2016-10-01 14:00,Ended,Hull City,Chelsea,6.9622,6.9953,12.7186,14.0481,16.186,A. Robertson,7.04,,C. Davies,7.73,,J. Livermore,6.74,,D. Meyler,6.8,,,,,D. Mbokani,7.09,,,,,,,,D. Marshall,6.2,,M. Henriksen,6.96,10.8,A. Diomandé,6.67,,R. Snodgrass,7.16,,R. Mason,7.04,11.17,S. Clucas,7.17,,,,,G. Cahill,6.88,12.278,D. Luiz,6.89,13.911,C. Azpilicueta,7.05,,,,,,,13.082,Willian,7.29,,Diego Costa,7.07,,E. Hazard,7.4,16.672,T. Courtois,6.68,14.221,M. Alonso,6.91,14.346,N. Matić,6.99,15.297,N. Kanté,7.15,12.578,V. Moses,6.63,,,,,,
7090069,2016-2017,7.0,2016-10-01 14:00,Ended,Watford,Bournemouth,6.873,6.8628,12.6489,13.1332,,C. Zúñiga,6.9,,S. Prödl,6.88,,Y. Kaboul,6.89,,J. Holebas,6.86,,,,13.271,O. Ighalo,6.98,11.951,T. Deeney,7.23,11.813,N. Amrabat,6.44,,Gomes,6.95,,É. Capoue,6.98,,V. Behrami,6.83,13.561,R. Pereyra,6.66,,,,,,,,,,13.152,A. Smith,6.8,,S. Francis,6.91,12.676,S. Cook,7.02,,C. Daniels,6.76,,,,15.483,C. Wilson,6.93,,,,,,,,A. Boruc,6.67,,J. Stanislas,6.97,11.419,J. Ibe,6.53,12.936,H. Arter,7.0,,J. Wilshere,6.96,,A. Surman,6.94,,,
7090062,2016-2017,7.0,2016-10-01 14:00,Ended,West Ham United,Middlesbrough,7.0712,6.8208,12.6995,13.6527,11.951,A. Ogbonna,6.9,13.271,S. Byram,7.02,,J. Collins,6.98,,W. Reid,7.08,,,,,G. Töre,7.15,13.152,M. Antonio,7.1,,D. Payet,7.71,12.936,Adrián,6.88,12.936,P. Obiang,6.91,,M. Noble,7.05,11.951,C. Kouyaté,7.0,,,,,,,,,,13.554,B. Gibson,7.17,,A. Barragán,7.07,13.78,C. Chambers,6.81,,G. Friend,6.72,,,,,J. Rhodes,7.05,,V. Fischer,6.1,,,,,V. Valdés,6.74,12.255,A. Forshaw,7.17,15.039,M. de Roon,6.3,,S. Downing,6.93,13.635,C. Stuani,6.97,,,,,,
